model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
llama32_3b,dist_pl_to_sg,distractor_patch,4,False,1.3369591346153846,1.2844551282051282,1.390614483173077,1.1260149572649574,1.0767633213141026,1.1740873731303418,390
llama32_3b,dist_pl_to_sg,distractor_patch,5,False,1.3217147435897436,1.2693429487179486,1.3742022235576923,0.9365985576923077,0.8867748397435897,0.9848993389423076,390
llama32_3b,dist_pl_to_sg,distractor_patch,6,False,1.2719551282051282,1.21919921875,1.3246609575320514,0.7389556623931625,0.7005655715811966,0.7768341012286325,390
llama32_3b,dist_pl_to_sg,distractor_patch,7,False,0.698457532051282,0.6621334134615384,0.7336588541666665,0.5092013888888889,0.4782171474358974,0.5401255341880342,390
llama32_3b,dist_pl_to_sg,distractor_patch,8,False,0.727704326923077,0.6925605969551282,0.7606179887820513,0.4487847222222222,0.41868005475427345,0.47789246127136753,390
llama32_3b,dist_pl_to_sg,distractor_patch,9,False,0.6529647435897435,0.6216937099358975,0.6829947916666667,0.36030982905982906,0.33561147836538463,0.3859122930021367,390
llama32_3b,dist_pl_to_sg,distractor_patch,10,False,0.6631610576923077,0.6328690905448718,0.6931104767628204,0.5107772435897436,0.4789718549679487,0.5418409455128205,390
llama32_3b,dist_pl_to_sg,distractor_patch,11,False,0.5174879807692307,0.49432942708333333,0.5415274439102564,0.722008547008547,0.6953285256410257,0.7470783253205127,390
llama32_3b,dist_pl_to_sg,distractor_patch,12,False,0.4619591346153846,0.4427864583333333,0.4811904046474359,0.19756276709401707,0.1818933627136752,0.21317157451923077,390
llama32_3b,dist_pl_to_sg,distractor_patch,13,False,0.4543469551282051,0.4362975761217949,0.4731385216346154,0.137099358974359,0.12618139022435898,0.14832498664529917,390
llama32_3b,dist_pl_to_sg,distractor_patch,14,False,0.3104366987179487,0.29535206330128205,0.32632612179487175,0.11642628205128205,0.10711772168803418,0.12672960069444444,390
llama32_3b,dist_pl_to_sg,distractor_patch,15,False,0.19765625,0.18591646634615383,0.20969551282051282,0.10942174145299145,0.10096788194444443,0.11858490251068374,390
llama32_3b,dist_pl_to_sg,distractor_patch,16,False,0.12632211538461538,0.11708683894230769,0.13577924679487177,0.15822649572649572,0.14834385016025642,0.16853064903846154,390
llama32_3b,dist_pl_to_sg,distractor_patch,17,False,0.12610176282051283,0.11706530448717949,0.13553986378205127,0.30575587606837606,0.2938229500534188,0.31737179487179484,390
llama32_3b,dist_pl_to_sg,distractor_patch,18,False,0.12147435897435897,0.11286007612179487,0.13069010416666668,0.3500734508547008,0.3385665397970086,0.36193993723290596,390
llama32_3b,dist_pl_to_sg,distractor_patch,19,False,0.13024839743589745,0.12157401842948717,0.13910306490384616,0.1443175747863248,0.13586922409188032,0.15320696447649573,390
llama32_3b,dist_pl_to_sg,distractor_patch,20,False,0.11276041666666667,0.10432592147435898,0.12159555288461538,0.18864182692307693,0.17966696714743588,0.19837122729700854,390
llama32_3b,dist_pl_to_sg,distractor_patch,21,False,0.06352163461538461,0.05731119791666667,0.07015274439102565,0.17112045940170942,0.16411408253205131,0.17819961939102566,390
llama32_3b,dist_pl_to_sg,distractor_patch,22,False,0.05655048076923077,0.05051983173076923,0.06296073717948718,0.1577457264957265,0.1509209735576923,0.16473707932692308,390
llama32_3b,dist_pl_to_sg,distractor_patch,23,False,0.06568509615384616,0.06193810096153846,0.06953175080128206,0.028752670940170942,0.0265491452991453,0.03103665865384615,390
llama32_3b,dist_pl_to_sg,distractor_patch,24,False,0.07269631410256411,0.06939102564102564,0.07600210336538461,0.0524906517094017,0.049765625,0.05516843616452991,390
llama32_3b,dist_pl_to_sg,distractor_patch,25,False,0.06883012820512821,0.06586538461538462,0.071875,0.01927751068376068,0.017648237179487176,0.021033653846153848,390
llama32_3b,dist_pl_to_sg,distractor_patch,26,False,0.07618189102564103,0.07321664663461538,0.07918669871794871,0.014750267094017095,0.013674712873931625,0.015865384615384615,390
llama32_3b,dist_pl_to_sg,distractor_patch,27,False,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,dist_sg_to_pl,distractor_patch,0,True,2.5155448717948716,2.441161858974359,2.5879071514423075,1.6225560897435898,1.529993656517094,1.718464543269231,390
llama32_3b,dist_sg_to_pl,distractor_patch,1,False,2.523477564102564,2.4495753205128206,2.596661157852564,2.030562232905983,1.9397978432158118,2.1209635416666663,390
llama32_3b,dist_sg_to_pl,distractor_patch,2,False,2.527083333333333,2.4529722556089744,2.5999454126602566,2.214496527777778,2.112282986111111,2.3124786324786326,390
llama32_3b,dist_sg_to_pl,distractor_patch,3,False,2.2935496794871795,2.220019030448718,2.3664578325320513,1.188034188034188,1.109180188301282,1.2684336605235043,390
llama32_3b,dist_sg_to_pl,distractor_patch,4,False,2.020733173076923,1.9474023437499999,2.093792067307692,1.6323116987179487,1.5461326455662392,1.7212419871794868,390
llama32_3b,dist_sg_to_pl,distractor_patch,5,False,1.9673076923076922,1.8937189503205127,2.04123046875,0.9923143696581196,0.9153569043803419,1.0719598023504273,390
llama32_3b,dist_sg_to_pl,distractor_patch,6,False,1.7826522435897436,1.7097115384615384,1.8561909054487178,0.9274839743589743,0.8546915064102565,1.005001669337607,390
llama32_3b,dist_sg_to_pl,distractor_patch,7,False,1.1150841346153846,1.058670873397436,1.170575921474359,0.5531183226495726,0.5104089877136753,0.5983887553418804,390
llama32_3b,dist_sg_to_pl,distractor_patch,8,False,1.0942908653846153,1.0395963541666666,1.1466781850961538,0.7037326388888888,0.6580455395299146,0.7510152911324787,390
llama32_3b,dist_sg_to_pl,distractor_patch,9,False,1.041366185897436,0.9997531049679487,1.0818770032051281,0.7695713141025641,0.7311314770299145,0.8073669537927352,390
llama32_3b,dist_sg_to_pl,distractor_patch,10,False,1.0414863782051282,1.0038261217948719,1.0785672075320514,0.5585336538461538,0.5274706196581196,0.591465845352564,390
llama32_3b,dist_sg_to_pl,distractor_patch,11,False,0.8087339743589743,0.7828921274038462,0.8342613181089743,0.24137286324786325,0.2239686832264957,0.2585892427884615,390
llama32_3b,dist_sg_to_pl,distractor_patch,12,False,0.7724759615384615,0.74923828125,0.7954952924679487,0.43701255341880335,0.415849358974359,0.45802216880341884,390
llama32_3b,dist_sg_to_pl,distractor_patch,13,False,0.7782652243589744,0.7578104967948718,0.7993429487179488,0.4435162927350428,0.4241282719017094,0.46254056490384615,390
llama32_3b,dist_sg_to_pl,distractor_patch,14,False,0.5265625,0.5118589743589743,0.5417878605769231,0.1588474893162393,0.14772953392094015,0.17078158386752135,390
llama32_3b,dist_sg_to_pl,distractor_patch,15,False,0.3648036858974359,0.35376602564102566,0.3759214743589744,0.09919204059829059,0.09133930956196581,0.10681089743589743,390
llama32_3b,dist_sg_to_pl,distractor_patch,16,False,0.30256410256410254,0.2929261818910256,0.31166015625,0.2035857371794872,0.1920591279380342,0.21445696447649576,390
llama32_3b,dist_sg_to_pl,distractor_patch,17,False,0.28964342948717947,0.28012820512820513,0.2986583533653846,0.14525908119658118,0.1361843950320513,0.1537489983974359,390
llama32_3b,dist_sg_to_pl,distractor_patch,18,False,0.2814903846153846,0.27249499198717947,0.2901241987179487,0.19793669871794872,0.18961672008547006,0.20556290064102567,390
llama32_3b,dist_sg_to_pl,distractor_patch,19,False,0.28229166666666666,0.2735166266025641,0.29074569310897436,0.18392761752136752,0.17572616185897433,0.1919147302350427,390
llama32_3b,dist_sg_to_pl,distractor_patch,20,False,0.2591145833333333,0.25057992788461536,0.26720853365384617,0.0789863782051282,0.0725893095619658,0.0851841279380342,390
llama32_3b,dist_sg_to_pl,distractor_patch,21,False,0.11095753205128205,0.10707081330128204,0.11468349358974358,0.0492321047008547,0.04572649572649573,0.05265107505341882,390
llama32_3b,dist_sg_to_pl,distractor_patch,22,False,0.11021634615384615,0.10636919070512821,0.11392227564102564,0.08188434829059829,0.07843833466880343,0.08531650641025641,390
llama32_3b,dist_sg_to_pl,distractor_patch,23,False,0.0858974358974359,0.08301282051282051,0.08866235977564103,0.05727163461538461,0.05461271367521367,0.059775974893162394,390
llama32_3b,dist_sg_to_pl,distractor_patch,24,False,0.08399439102564103,0.08126953125,0.08669921875,0.04377670940170941,0.040698283920940166,0.04664145966880342,390
llama32_3b,dist_sg_to_pl,distractor_patch,25,False,0.08221153846153846,0.07956730769230769,0.08489633413461539,0.08530982905982906,0.08241836939102565,0.08808109642094017,390
llama32_3b,dist_sg_to_pl,distractor_patch,26,False,0.07383814102564103,0.0713136017628205,0.07628255208333334,0.06270032051282051,0.06015608306623932,0.06516459668803419,390
llama32_3b,dist_sg_to_pl,distractor_patch,27,False,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,0,True,2.246895032051282,2.1861768830128208,2.304854767628205,1.1626469017094017,1.1126817908653845,1.2139294537927352,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,1,False,2.0044871794871795,1.9448647836538462,2.064023938301282,1.0369457799145299,0.9843429487179487,1.0939663461538462,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,2,False,1.977724358974359,1.9158738982371795,2.037746394230769,0.5306824252136751,0.49193843482905986,0.5708401776175213,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,3,False,1.6023637820512822,1.5420247395833333,1.6613246193910256,0.9556423611111111,0.904019264155983,1.005231704059829,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,4,False,1.265244391025641,1.2080288461538462,1.3223763020833332,1.1260149572649574,1.0767633213141026,1.1740873731303418,390
llama32_3b,same_num_SP_to_PS_dist,same_number_control,5,False,1.2534254807692307,1.1934830729166668,1.311759815705128,0.9365985576923077,0.8867748397435897,0.9848993389423076,390
