model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
phi2,dist_pl_to_sg,distractor_patch,23,False,0.0889749282445663,0.07819894619477101,0.10023913505749825,0.11992550140772112,0.11158590526662321,0.1286268548068837,390
phi2,dist_pl_to_sg,distractor_patch,24,False,0.07756995421189528,0.06967488466165005,0.085735734915122,0.05664128197564019,0.05207435630325578,0.0610600286671239,390
phi2,dist_pl_to_sg,distractor_patch,25,False,0.04649798319889949,0.04005704947007008,0.05273059086921887,0.10891162350646451,0.1028207164340549,0.11515058717157087,390
phi2,dist_pl_to_sg,distractor_patch,26,False,-0.015825508802365034,-0.019641899573497285,-0.011828308839064381,0.08728385582948342,0.08301339907523914,0.09193021951577603,390
phi2,dist_pl_to_sg,distractor_patch,27,False,-0.016588215950207832,-0.02044569908044277,-0.012523129719954272,0.19267904249011958,0.1880187149129362,0.19756797342218904,390
phi2,dist_pl_to_sg,distractor_patch,28,False,-2.169486803886218e-05,-0.0022365964376009424,0.002245737528189621,0.01785529046996027,0.016120838140830016,0.01955183666995448,390
phi2,dist_pl_to_sg,distractor_patch,29,False,-0.0008501175122383313,-0.00218930904681866,0.0006197697688371705,0.07419978981344108,0.07247137520048354,0.07604777061022244,390
phi2,dist_pl_to_sg,distractor_patch,30,False,-0.003193185268304287,-0.0037175707328013885,-0.002628623399979029,0.10280948948656392,0.10110860368125459,0.1043634248798729,390
phi2,dist_pl_to_sg,distractor_patch,31,False,0.0,0.0,0.0,0.0,0.0,0.0,390
phi2,dist_sg_to_pl,distractor_patch,0,True,4.227376954983442,4.143146864328629,4.308488437884893,3.160013484954834,3.043027056119381,3.26646107343527,390
phi2,dist_sg_to_pl,distractor_patch,1,False,4.140684196276543,4.056481781983987,4.221014974606343,3.610150927356166,3.5082792236254767,3.705935654314155,390
phi2,dist_sg_to_pl,distractor_patch,2,False,3.9782524426778156,3.8990152057623253,4.056810955206553,3.4315021164396886,3.3127703332901004,3.5410048334415145,390
phi2,dist_sg_to_pl,distractor_patch,3,False,3.881002692687206,3.803070230239477,3.957126128979218,3.7233298627739284,3.62996750536128,3.820251628252177,390
phi2,dist_sg_to_pl,distractor_patch,4,False,3.676101638109256,3.5997365946036117,3.749312507617168,2.7334120448837935,2.647681104831206,2.8203047866291473,390
phi2,dist_sg_to_pl,distractor_patch,5,False,3.132694750565749,3.059337646594414,3.2080396635104447,1.9580373454297708,1.8653448716799421,2.051681169994876,390
phi2,dist_sg_to_pl,distractor_patch,6,False,2.840590459872515,2.768160327886924,2.9127678726269646,2.532640866336659,2.4457513413470013,2.619876194856106,390
phi2,dist_sg_to_pl,distractor_patch,7,False,2.394952771602533,2.3269372519468647,2.4607778604214006,2.0755302608522594,2.0024184309926807,2.150591712466672,390
phi2,dist_sg_to_pl,distractor_patch,8,False,2.301389065766946,2.235170563123165,2.364829094409943,1.362821520291842,1.2962141456970802,1.4279206105175182,390
phi2,dist_sg_to_pl,distractor_patch,9,False,2.240671759385329,2.1765105701715517,2.3032228324352166,2.2347570655692337,2.165282291754698,2.3038333627097627,390
phi2,dist_sg_to_pl,distractor_patch,10,False,2.1052333464989297,2.0449330099423726,2.1645126480933947,0.5200969769404484,0.48046941567689944,0.562328881157769,390
phi2,dist_sg_to_pl,distractor_patch,11,False,1.0371516961317795,1.004865450308873,1.069408930937449,0.557452283353887,0.5256037463489762,0.5896245097706461,390
phi2,dist_sg_to_pl,distractor_patch,12,False,0.9869188039730756,0.955817827750475,1.0178030663270217,0.30197009877261954,0.27678198296799617,0.32607879064021966,390
phi2,dist_sg_to_pl,distractor_patch,13,False,0.9388282751425718,0.9095718795825273,0.9677709460258483,0.3881842808845716,0.3583630808805808,0.418868331888802,390
phi2,dist_sg_to_pl,distractor_patch,14,False,0.9441589771172939,0.9151964915715731,0.9728966825436323,0.36276448893750834,0.3367051808650677,0.38834542309117115,390
phi2,dist_sg_to_pl,distractor_patch,15,False,0.767049696506598,0.7415002912741441,0.7932740209041497,0.8606102226126906,0.8311809050323616,0.8908253186788314,390
phi2,dist_sg_to_pl,distractor_patch,16,False,0.7135326776749048,0.6886814871812478,0.7389283874096014,0.42008045392158705,0.39212593284427605,0.44825659937328766,390
phi2,dist_sg_to_pl,distractor_patch,17,False,0.6026307692894569,0.5801913267526871,0.6259330605237913,0.3456198325523963,0.3266679066878098,0.3651034205184024,390
