model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
qwen25_3b,dist_pl_to_sg,distractor_patch,18,False,0.26548549107142855,0.23793197943239797,0.29397022480867346,0.49338329081632654,0.46243655665391153,0.5235040989051871,392
qwen25_3b,dist_pl_to_sg,distractor_patch,19,False,0.26137994260204084,0.2337566764987245,0.2890251315369898,0.5006377551020408,0.4689333545918367,0.5312465122767857,392
qwen25_3b,dist_pl_to_sg,distractor_patch,20,False,0.2639907525510204,0.2383594746492347,0.29034398915816323,0.7485716943027212,0.7164187061543366,0.7827463993409863,392
qwen25_3b,dist_pl_to_sg,distractor_patch,21,False,0.28007413903061223,0.25450015943877546,0.30594357860331634,0.8111381271258503,0.7769104419111394,0.8443638392857141,392
qwen25_3b,dist_pl_to_sg,distractor_patch,22,False,0.290836256377551,0.2656035754145408,0.31694734534438773,0.6621824511054422,0.6319085153592687,0.6910071548150509,392
qwen25_3b,dist_pl_to_sg,distractor_patch,23,False,0.2735570790816326,0.24888293207908163,0.299039381377551,0.16226881377551022,0.14916726456207482,0.17511908083545918,392
qwen25_3b,dist_pl_to_sg,distractor_patch,24,False,0.16912468112244897,0.14747737962372448,0.19118702168367346,0.16337824192176872,0.1514395992772109,0.1760607661033163,392
qwen25_3b,dist_pl_to_sg,distractor_patch,25,False,0.12878667091836735,0.11148557079081634,0.1468874561543367,0.11237112032312925,0.10401154602465987,0.12093049133715983,392
qwen25_3b,dist_pl_to_sg,distractor_patch,26,False,0.08940529336734694,0.07617087850765306,0.1037956393494898,0.30883955144557823,0.2966820126488095,0.3213362298044218,392
qwen25_3b,dist_pl_to_sg,distractor_patch,27,False,0.09642059948979592,0.08474121093749999,0.10903619260204081,0.06948208971088436,0.06382201318027211,0.07576015757865646,392
qwen25_3b,dist_pl_to_sg,distractor_patch,28,False,0.10036670918367346,0.08980339205994897,0.1117885044642857,0.22539328231292519,0.21597925302933674,0.23469437579719388,392
qwen25_3b,dist_pl_to_sg,distractor_patch,29,False,0.10461176658163265,0.09494579081632654,0.11507593271683672,0.08903326955782315,0.08276184497236393,0.09547077620110546,392
qwen25_3b,dist_pl_to_sg,distractor_patch,30,False,0.011519451530612245,0.0038454639668367347,0.01907336176658163,0.14698262117346939,0.1396678691007653,0.15452307876275512,392
qwen25_3b,dist_pl_to_sg,distractor_patch,31,False,-0.019969706632653062,-0.024453922193877552,-0.0157047193877551,0.08426339285714286,0.07951992320365646,0.08937938456632653,392
qwen25_3b,dist_pl_to_sg,distractor_patch,32,False,-0.01985012755102041,-0.024135542889030612,-0.015565210459183673,0.1007985225340136,0.09638007546768708,0.10526297433035714,392
qwen25_3b,dist_pl_to_sg,distractor_patch,33,False,-0.02112563775510204,-0.025530133928571428,-0.01682079081632653,0.03226642219387755,0.029927986819727893,0.03477808115433673,392
qwen25_3b,dist_pl_to_sg,distractor_patch,34,False,-0.01833545918367347,-0.02258151307397959,-0.014129264987244903,0.03560134991496598,0.03240559895833334,0.039095716411564625,392
qwen25_3b,dist_pl_to_sg,distractor_patch,35,False,0.0,0.0,0.0,0.0,0.0,0.0,392
qwen25_3b,dist_sg_to_pl,distractor_patch,0,True,3.312320631377551,3.209883709343112,3.408085538903061,2.8847789115646263,2.787318472310799,2.977638877816752,392
qwen25_3b,dist_sg_to_pl,distractor_patch,1,False,3.298848054846939,3.1936951929209183,3.3963079958545914,1.4095849277210886,1.3360763861208544,1.4854248462080142,392
qwen25_3b,dist_sg_to_pl,distractor_patch,2,False,3.228694993622449,3.1255366111288265,3.324990533322704,3.156422725340136,3.061005261479592,3.2478907578656457,392
qwen25_3b,dist_sg_to_pl,distractor_patch,3,False,3.221599968112245,3.1179787149234692,3.3188386878188774,1.88715056335034,1.7963750930059523,1.980091411564626,392
qwen25_3b,dist_sg_to_pl,distractor_patch,4,False,3.1306600765306123,3.028535554846939,3.2263133769132653,3.1419669430272106,3.048662873352466,3.234455549798044,392
qwen25_3b,dist_sg_to_pl,distractor_patch,5,False,3.1318359375,3.0303277463329086,3.227340760522959,3.0306853210034013,2.9357049851190475,3.121025158110119,392
qwen25_3b,dist_sg_to_pl,distractor_patch,6,False,3.0972377232142856,2.996193399234694,3.191814811862245,3.055019664115646,2.9644444887329935,3.1436581566220236,392
qwen25_3b,dist_sg_to_pl,distractor_patch,7,False,2.5154854910714284,2.4231893734056125,2.6037956393494897,2.1649526998299318,2.069838501806973,2.257417224702381,392
qwen25_3b,dist_sg_to_pl,distractor_patch,8,False,2.488560267857143,2.3953124999999997,2.577986985809949,2.03261187287415,1.9326686729379252,2.131247840933248,392
qwen25_3b,dist_sg_to_pl,distractor_patch,9,False,2.4896763392857144,2.39572604432398,2.579102558992347,2.449225393282313,2.351992320365646,2.5426583426339286,392
qwen25_3b,dist_sg_to_pl,distractor_patch,10,False,2.4636080994897958,2.3701919244260203,2.551718451052296,1.8048469387755102,1.709628939466412,1.8997080277423466,392
qwen25_3b,dist_sg_to_pl,distractor_patch,11,False,2.3986567283163267,2.3075055803571427,2.483879743303571,1.2254264987244898,1.1463179607780614,1.3055866682610544,392
qwen25_3b,dist_sg_to_pl,distractor_patch,12,False,2.3756377551020407,2.2842300103635207,2.4602065728635205,1.2821534863945576,1.2058804674213435,1.3562667742878403,392
qwen25_3b,dist_sg_to_pl,distractor_patch,13,False,1.7654057716836735,1.6824741908482144,1.8500513193558672,1.237484056122449,1.16892471832483,1.3071875332164116,392
qwen25_3b,dist_sg_to_pl,distractor_patch,14,False,1.7110570790816326,1.6279640664859694,1.796782824457908,0.6007918792517007,0.5533903991284014,0.6523919137967686,392
qwen25_3b,dist_sg_to_pl,distractor_patch,15,False,1.1002072704081634,1.0340157645089285,1.1704804089604592,0.5407366071428571,0.49407585299744894,0.5911636041135204,392
qwen25_3b,dist_sg_to_pl,distractor_patch,16,False,0.5814333545918368,0.5370685188137755,0.6270732023278061,0.43527450042517013,0.397107847045068,0.476149287840136,392
qwen25_3b,dist_sg_to_pl,distractor_patch,17,False,0.5763711734693877,0.5327586894132653,0.6223911830357143,0.41905160501700683,0.3841959635416667,0.45604970503826525,392
qwen25_3b,dist_sg_to_pl,distractor_patch,18,False,0.5729830994897959,0.5326047313456633,0.6147999043367347,0.39328231292517013,0.36226848161139463,0.4272734972895407,392
qwen25_3b,dist_sg_to_pl,distractor_patch,19,False,0.578742825255102,0.5412901586415817,0.6186827367665816,0.5306986075680272,0.49223699245323127,0.56957625823767,392
qwen25_3b,dist_sg_to_pl,distractor_patch,20,False,0.5326052295918368,0.4980239556760204,0.5674450932716837,0.39985916241496594,0.3637658774447279,0.4379519092793367,392
qwen25_3b,dist_sg_to_pl,distractor_patch,21,False,0.5335020727040817,0.5001335299744898,0.5681805046237245,0.3404748618197279,0.31397813031462585,0.37019574431335023,392
qwen25_3b,dist_sg_to_pl,distractor_patch,22,False,0.5471340880102041,0.5128497688137755,0.5821139588647959,0.3338714392006803,0.3068638392857143,0.36232843723426866,392
qwen25_3b,dist_sg_to_pl,distractor_patch,23,False,0.5786033163265306,0.5466921436543368,0.6116504902742347,0.30999548256802717,0.28186068372661566,0.3399078576743197,392
qwen25_3b,dist_sg_to_pl,distractor_patch,24,False,0.44174505739795916,0.41459861288265304,0.471003567442602,0.22779815051020408,0.20528307025935374,0.2529771869685374,392
qwen25_3b,dist_sg_to_pl,distractor_patch,25,False,0.43991151147959184,0.4150973573022959,0.4656215122767857,0.1942827912414966,0.17387363148384355,0.21666600233843533,392
qwen25_3b,dist_sg_to_pl,distractor_patch,26,False,0.3250757334183674,0.30558185188137754,0.3450494260204081,0.222749255952381,0.205422745269983,0.23999621332908164,392
qwen25_3b,dist_sg_to_pl,distractor_patch,27,False,0.2915138711734694,0.2736163703762755,0.3101084183673469,0.15419722576530612,0.13948883264243198,0.17006852545705778,392
