model_tag,summary_level,anchor_template,condition,position,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items
phi2,by_anchor,on duty,PP,distractor,1+,0.14666525856141122,0.14000178476302855,0.15357548226271905,0.014587259984785512,0.012197110024190718,0.01686869389011014,0.1320779985766257,23,200
phi2,by_anchor,on duty,PP,final,1+,1.8614547400320731,1.8358369647975894,1.8862554564533693,0.012880455217053815,0.007278836246459714,0.018706758270340584,1.8485742848150193,30,200
phi2,by_anchor,on duty,PP,subject,1+,0.17316097990159066,0.1680403581915363,0.17875569276079054,-0.01418862242852488,-0.015054936341701018,-0.013279282700630926,0.15897235747306576,27,200
phi2,by_anchor,on duty,PS,distractor,1+,0.4071299126840407,0.3871539594358013,0.42870525552765015,-0.0006374680611395066,-0.002886246096703313,0.0015156229234510857,0.4064924446229012,1,200
phi2,by_anchor,on duty,PS,final,1+,2.5869757164678266,2.5519597253184165,2.6247276309036436,0.05501548251798075,0.04804655468656171,0.06201744636028044,2.531960233949846,30,200
phi2,by_anchor,on duty,PS,subject,1+,0.28333500062265704,0.2757195580005646,0.2911969473938788,-0.009448374932812108,-0.010789067426035482,-0.008089308846381402,0.27388662568984495,19,200
phi2,by_anchor,on duty,SP,distractor,1+,0.5548150010262767,0.5340908562829417,0.5756375839614098,-0.020077219624673168,-0.022936385423906386,-0.01724204328367787,0.5347377814016036,22,200
phi2,by_anchor,on duty,SP,final,1+,3.905340164707553,3.7712931245949957,4.028463312104825,0.024177171568716727,0.015386297825844057,0.0332640700782499,3.8811629931388363,30,200
phi2,by_anchor,on duty,SP,subject,1+,3.2342775047979044,3.10082637192357,3.3626666556250666,0.0028966309178260065,0.0017755672527897742,0.003962500222267643,3.231380873880078,1,200
phi2,by_anchor,on duty,SS,distractor,1+,1.261072533207555,1.2073332378960426,1.3118127777038082,-0.008687485494921286,-0.010297621352057303,-0.007180210417316806,1.2523850477126337,22,200
phi2,by_anchor,on duty,SS,final,1+,5.390671700200727,5.308639775320407,5.479614441427493,0.08417631010855399,0.07827567129750407,0.09014591501989672,5.306495390092173,30,200
phi2,by_anchor,on duty,SS,subject,1+,4.093195181046763,3.9762392885281197,4.216467460557338,-0.005961732249106131,-0.006870455962996328,-0.005113152759690438,4.087233448797657,1,200
phi2,by_anchor,on site,PP,distractor,1+,0.18586858395607245,0.1792650975604211,0.19246892311496122,0.020720814735658708,0.01829758067284861,0.02322592216922391,0.16514776922041374,23,200
