model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,final,0,True,1.0,0.12552083333333333,0.10368088942307693,0.14837990785256408,-0.006069711538461539,-0.00703125,-0.005028044871794872,0.0070446047008547,0.0019093883547008548,0.012294504540598283,390
llama32_3b,distractor,final,1,False,-1.0,-0.02469951923076923,-0.03619841746794872,-0.01342097355769231,0.0005408653846153846,-0.00044120592948717946,0.0015424679487179487,-0.011010950854700855,-0.01498397435897436,-0.006690371260683762,390
llama32_3b,distractor,final,1,False,1.0,0.12361778846153847,0.10117988782051282,0.14527493990384616,-0.000641025641025641,-0.0017032251602564102,0.00042067307692307695,0.004300213675213675,0.00048043536324786297,0.008207465277777772,390
llama32_3b,distractor,final,2,False,-1.0,0.08932291666666667,0.07123297275641026,0.10651091746794872,0.0023838141025641028,0.001422275641025641,0.003245192307692308,0.00874065170940171,0.003912760416666667,0.013201288728632478,390
llama32_3b,distractor,final,2,False,1.0,0.16740785256410257,0.1431485376602564,0.19166816907051282,0.0013822115384615385,0.0004807692307692308,0.0022641225961538437,-0.0008680555555555555,-0.004948751335470086,0.0028914596688034175,390
llama32_3b,distractor,final,3,False,-1.0,0.15602964743589742,0.13727764423076924,0.17532201522435895,0.0013621794871794871,0.00034004407051282053,0.002403846153846154,-0.039162660256410256,-0.04372479300213675,-0.03424028445512821,390
llama32_3b,distractor,final,3,False,1.0,0.16510416666666666,0.14106570512820513,0.18858273237179488,-0.00020032051282051281,-0.0013020833333333333,0.0009014423076923077,-0.03767361111111111,-0.04236144497863247,-0.03291883680555556,390
llama32_3b,distractor,final,4,False,-1.0,0.14669471153846153,0.13242988782051282,0.16111778846153846,0.006430288461538461,0.005328525641025641,0.007612179487179487,0.03959668803418803,0.03549629407051282,0.04392394497863247,390
llama32_3b,distractor,final,4,False,1.0,0.0782051282051282,0.04676582532051282,0.10955729166666665,0.004787660256410257,0.003685897435897436,0.0059495192307692304,0.01894364316239316,0.013848323985042732,0.024139289529914527,390
llama32_3b,distractor,final,5,False,-1.0,0.0468349358974359,0.02836288060897436,0.06704977964743589,0.003946314102564102,0.002984775641025641,0.00486828926282051,0.00952190170940171,0.0044202390491453,0.014845085470085463,390
llama32_3b,distractor,final,5,False,1.0,0.12489983974358974,0.09963842147435899,0.1517442908653846,0.0031650641025641026,0.002223557692307692,0.004086538461538462,0.028592414529914532,0.02357772435897436,0.03338691907051282,390
llama32_3b,distractor,final,6,False,-1.0,0.25310496794871795,0.22914362980769232,0.2792683293269231,0.00020032051282051281,-0.0012224559294871794,0.0016025641025641025,-0.05,-0.05593616452991453,-0.04404964610042736,390
llama32_3b,distractor,final,6,False,1.0,0.19022435897435896,0.16594401041666665,0.2150510817307692,-0.0014823717948717948,-0.003044871794871795,4.0564903846151115e-05,-0.02819845085470085,-0.0375677751068376,-0.01911708733974359,390
llama32_3b,distractor,final,7,False,-1.0,0.23527644230769232,0.2078630809294872,0.2637830528846154,0.003886217948717949,0.002704326923076923,0.005108673878205125,-0.026208600427350424,-0.03373647836538462,-0.018502437232905983,390
llama32_3b,distractor,final,7,False,1.0,-0.0003405448717948718,-0.031150841346153847,0.029269831730769216,0.003125,0.0019431089743589744,0.00424729567307692,0.0014690170940170936,-0.003766192574786325,0.006510750534188032,390
llama32_3b,distractor,final,8,False,-1.0,0.11175881410256411,0.08603565705128205,0.13764122596153847,-0.00641025641025641,-0.007652744391025641,-0.0052483974358974355,0.09147970085470085,0.08612429887820512,0.09708249866452993,390
llama32_3b,distractor,final,8,False,1.0,-0.24719551282051283,-0.28357421875,-0.21252003205128206,-0.008353365384615384,-0.009575320512820513,-0.007171474358974359,0.12917334401709402,0.12320345886752138,0.13498931623931623,390
llama32_3b,distractor,final,9,False,-1.0,0.048016826923076926,0.025377103365384616,0.07139423076923077,-0.017548076923076923,-0.018870192307692307,-0.01622596153846154,-0.0500133547008547,-0.05596971821581197,-0.04422342414529916,390
llama32_3b,distractor,final,9,False,1.0,-0.12403846153846154,-0.1579872796474359,-0.09140124198717951,-0.01921073717948718,-0.020572916666666666,-0.017728365384615384,-0.04293536324786324,-0.04785022702991453,-0.03814686832264958,390
llama32_3b,distractor,final,10,False,-1.0,0.01107772435897436,-0.01088291266025641,0.031993689903846136,-0.009174679487179488,-0.010596955128205129,-0.007751903044871798,0.11045673076923077,0.10347789797008547,0.11783587072649573,390
llama32_3b,distractor,final,10,False,1.0,0.08219150641025641,0.04658403445512821,0.11668970352564101,-0.009495192307692307,-0.010857872596153846,-0.008153044871794872,0.14147970085470085,0.13096721420940172,0.15234391693376068,390
llama32_3b,distractor,final,11,False,-1.0,0.3506410256410256,0.3246985176282051,0.37612580128205125,0.014122596153846154,0.01296073717948718,0.015284455128205128,0.022115384615384617,0.016960470085470088,0.02757178151709401,390
llama32_3b,distractor,final,11,False,1.0,-0.014903846153846155,-0.046896033653846154,0.016608573717948705,0.012940705128205129,0.01171875,0.014122596153846154,0.013060897435897436,0.00777877938034188,0.01816289396367521,390
llama32_3b,distractor,final,12,False,-1.0,-0.5702924679487179,-0.5984199719551282,-0.5440299479166667,-0.024318910256410257,-0.025520833333333333,-0.02309645432692308,0.01748798076923077,0.012292835202991452,0.02273671207264957,390
llama32_3b,distractor,final,12,False,1.0,0.2319911858974359,0.1994581330128205,0.26450570913461535,-0.023898237179487178,-0.025100160256410257,-0.022715344551282057,0.040197649572649576,0.03445462740384616,0.04592698317307692,390
