model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,final,5,False,-1.0,0.25812675280448716,0.23068496331190452,0.2850761012541942,-0.004411915021064954,-0.005062812597323686,-0.0037683751032902653,-0.09143685723981286,-0.09823468022876317,-0.08437737034936237,390
phi2,distractor,final,5,False,1.0,0.13832901196602063,0.10017303729668642,0.17926004452583116,-0.003957613920554137,-0.004601278916383401,-0.0033238755128322506,-0.06649368155715812,-0.07434080117788071,-0.05910021180780525,390
phi2,distractor,final,6,False,-1.0,0.26153904841496395,0.22992496955089078,0.2938713371448028,0.01917444131313226,0.015851694987370418,0.02262652721160497,0.043289977668696994,0.03725487250548142,0.049073207093100264,390
phi2,distractor,final,6,False,1.0,0.25402558644612633,0.21648761101258107,0.2929075837135315,0.015941370450533354,0.012591227201315074,0.019329373225187643,0.043448435954558544,0.03470327705399603,0.05210084350700052,390
phi2,distractor,final,7,False,-1.0,0.45797215486184145,0.42589895266752975,0.49115941879076835,0.0026105978550055088,0.0015100232760111491,0.0037034226686526554,-0.04182106409317408,-0.05009123109344744,-0.03421718572958922,390
phi2,distractor,final,7,False,1.0,0.18495119779537886,0.1458627140827668,0.22620799027956445,0.0031743318606645633,0.0020587897912049905,0.004295187302124806,-0.039843141115628755,-0.046404729847215186,-0.033476046598874626,390
phi2,distractor,final,8,False,-1.0,0.4951747772021171,0.4598306429691804,0.5290130914785922,0.006743565583840394,0.005358871802305563,0.008125240741631921,0.0632888924362313,0.05534852675902538,0.07133147474028105,390
phi2,distractor,final,8,False,1.0,0.01348414054283729,-0.02447865510598207,0.05352562140195796,0.006243974734575321,0.004864374979948387,0.007644514426206931,-0.00836461874154898,-0.014107143471383641,-0.002364129205035352,390
phi2,distractor,final,9,False,-1.0,0.7325099309285482,0.6936245866922232,0.7713090691810999,0.0018049240112304687,0.000176391907227345,0.003519646571232722,-0.18378984744732196,-0.1923058350269611,-0.17513826274464273,390
phi2,distractor,final,9,False,1.0,-0.09998190708649464,-0.14087556588344086,-0.055937326688032925,0.0012543996175130208,-0.0004208945616697654,0.003036976166260547,-0.2769900126334948,-0.2854895202522604,-0.2684295343130063,390
phi2,distractor,final,10,False,-1.0,0.8346942094656137,0.7984634654949874,0.8720679300259321,-0.0033532191545535355,-0.004934033063741831,-0.0016472496741857289,0.08026150923508864,0.07224948650751357,0.08742022801668216,390
phi2,distractor,final,10,False,1.0,0.032918333395933495,-0.010396845524127667,0.07823864625050468,-0.004264594347049028,-0.005895392955877842,-0.002521843971350256,0.058152689485468416,0.05062922630554591,0.06539212418417645,390
phi2,distractor,final,11,False,-1.0,1.3311448170588567,1.2873492366228347,1.3755250328626387,-0.01151898457453801,-0.012675107075617864,-0.010382150931236072,0.04419702546209352,0.03825974550002661,0.050303398584708184,390
phi2,distractor,final,11,False,1.0,0.2086468647687863,0.1676414690262232,0.2510572340549566,-0.011628273205879407,-0.012781174916487474,-0.010516550479791102,0.0046944699735723,-0.0016861695917243615,0.011253074866074783,390
phi2,distractor,final,12,False,-1.0,1.4449917866633488,1.4020793315080495,1.4879756370568886,-0.013440887744610126,-0.015555969446133345,-0.011274844805399578,-0.05923015806410047,-0.06460591721738505,-0.05404412273667818,390
phi2,distractor,final,12,False,1.0,0.6588048910483336,0.6046615109076867,0.7138120926343476,-0.01462567158234425,-0.016746349090184923,-0.012422839433718951,-0.03876943832788712,-0.048391173945532905,-0.02882336634856004,390
phi2,distractor,final,13,False,-1.0,1.293945116874499,1.2537953203763716,1.3349163990754347,-0.05083276063967974,-0.053015624376443714,-0.04868666887283325,0.027384758810711722,0.017264585331973864,0.037287823848235306,390
phi2,distractor,final,13,False,1.0,0.6091281572977701,0.5570783439049354,0.6637612907703105,-0.051542494847224306,-0.053654770606603376,-0.04941737780204186,0.13102203923412878,0.12292781405978732,0.13854923421501095,390
phi2,distractor,final,14,False,-1.0,1.3976481559949043,1.3533374670224312,1.442409518376375,0.023029156220264923,0.02192578444114098,0.024125158664507745,-0.1499345909835946,-0.15980552500129766,-0.14014739134372808,390
