model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
llama32_3b,be_present,long,between_subject_distractor,26,0.0019627463054187194,0.00034636699507389164,100
llama32_3b,be_present,long,between_subject_distractor,27,0.0,0.0,100
llama32_3b,be_present,long,distractor,1,-0.013359375,-0.03203125,100
llama32_3b,be_present,long,distractor,2,0.109453125,-0.01859375,100
llama32_3b,be_present,long,distractor,3,0.101171875,0.01921875,100
llama32_3b,be_present,long,distractor,4,0.030078125,0.058671875,100
llama32_3b,be_present,long,distractor,5,-0.33859375,0.07046875,100
llama32_3b,be_present,long,distractor,6,0.29515625,0.090703125,100
llama32_3b,be_present,long,distractor,7,0.000703125,-0.016484375,100
llama32_3b,be_present,long,distractor,8,0.111015625,-0.025703125,100
llama32_3b,be_present,long,distractor,9,0.03046875,0.050703125,100
llama32_3b,be_present,long,distractor,10,0.252890625,0.010234375,100
llama32_3b,be_present,long,distractor,11,0.148203125,-0.060078125,100
llama32_3b,be_present,long,distractor,12,0.287421875,-0.086875,100
llama32_3b,be_present,long,distractor,13,0.3484375,-0.0646875,100
llama32_3b,be_present,long,distractor,14,0.3625,-0.1065625,100
llama32_3b,be_present,long,distractor,15,0.544453125,0.03984375,100
llama32_3b,be_present,long,distractor,16,0.414140625,-0.018203125,100
llama32_3b,be_present,long,distractor,17,0.5003125,-0.011171875,100
llama32_3b,be_present,long,distractor,18,0.539765625,0.001875,100
llama32_3b,be_present,long,distractor,19,0.75296875,0.00140625,100
llama32_3b,be_present,long,distractor,20,0.7209375,-0.0075,100
llama32_3b,be_present,long,distractor,21,0.182265625,-0.0125,100
llama32_3b,be_present,long,distractor,22,0.189375,-0.001953125,100
llama32_3b,be_present,long,distractor,23,0.014765625,-0.000546875,100
llama32_3b,be_present,long,distractor,24,0.018671875,-0.0065625,100
llama32_3b,be_present,long,distractor,25,0.024296875,-0.003125,100
llama32_3b,be_present,long,distractor,26,0.022421875,0.0,100
llama32_3b,be_present,long,distractor,27,0.0,0.0,100
llama32_3b,be_present,long,filler_after_distractor,1,0.1620138888888889,0.014505208333333333,100
llama32_3b,be_present,long,filler_after_distractor,2,0.29378472222222224,-0.04700520833333333,100
llama32_3b,be_present,long,filler_after_distractor,3,0.31016493055555555,0.017803819444444445,100
llama32_3b,be_present,long,filler_after_distractor,4,0.3132638888888889,0.005234375,100
llama32_3b,be_present,long,filler_after_distractor,5,0.22158854166666667,0.010833333333333334,100
llama32_3b,be_present,long,filler_after_distractor,6,0.44894965277777776,0.002690972222222222,100
llama32_3b,be_present,long,filler_after_distractor,7,0.42330729166666664,0.008671875,100
llama32_3b,be_present,long,filler_after_distractor,8,0.5151041666666667,0.007309027777777778,100
llama32_3b,be_present,long,filler_after_distractor,9,0.5480989583333333,0.022152777777777778,100
llama32_3b,be_present,long,filler_after_distractor,10,0.6381423611111111,-0.012170138888888888,100
llama32_3b,be_present,long,filler_after_distractor,11,0.5261284722222223,0.013619791666666667,100
llama32_3b,be_present,long,filler_after_distractor,12,0.6468315972222223,0.0165625,100
llama32_3b,be_present,long,filler_after_distractor,13,0.8183072916666667,-0.021545138888888888,100
llama32_3b,be_present,long,filler_after_distractor,14,0.8663541666666666,-0.010572916666666666,100
llama32_3b,be_present,long,filler_after_distractor,15,0.90953125,0.015112847222222222,100
llama32_3b,be_present,long,filler_after_distractor,16,0.7340451388888889,-0.006102430555555555,100
llama32_3b,be_present,long,filler_after_distractor,17,0.7419357638888889,-0.004852430555555555,100
llama32_3b,be_present,long,filler_after_distractor,18,0.7735416666666667,-0.013029513888888889,100
llama32_3b,be_present,long,filler_after_distractor,19,0.9601041666666666,0.028680555555555556,100
llama32_3b,be_present,long,filler_after_distractor,20,0.9255295138888889,-0.0074131944444444445,100
