model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,distractor,26,False,1.0,0.029387544612495268,0.027495950277970763,0.031296956478332985,-0.002906091359196877,-0.003016844331001749,-0.0027981059283626324,-6.860454066270065e-05,-0.0005791593773835371,0.0004393604742426446,392
phi2,distractor,distractor,27,False,-1.0,0.020682415183709592,0.018686920100328873,0.022747485674157433,0.0003423155570516781,0.0002932378832174807,0.00038797539107653556,0.007374518582610045,0.00696221750204255,0.0077830867702458175,392
phi2,distractor,distractor,27,False,1.0,0.027231491341882824,0.025193602333263475,0.02924195150939786,0.00033110988383390467,0.00028174251926188563,0.00037791406621738355,0.004502684891629381,0.003871392777987889,0.005127173094522386,392
phi2,distractor,distractor,28,False,-1.0,0.02298993237164556,0.021139860883051035,0.024917081971557772,-0.007162376325957629,-0.007688558040832986,-0.006635468650837334,0.008410679239805053,0.007442002454582526,0.00938644913994536,392
phi2,distractor,distractor,28,False,1.0,0.030038035645776867,0.02814072984821942,0.031936084007730285,-0.006899364140568947,-0.007417820789376084,-0.006383739867988898,0.008864688224532978,0.008095101596546823,0.009674399442413226,392
phi2,distractor,distractor,29,False,-1.0,0.015672287162469357,0.01427844981757962,0.017176218422091737,-0.0003856663801232163,-0.0004145625902681934,-0.0003580848781429992,-0.001497509528179558,-0.0017052684714194057,-0.0012893551871890115,392
phi2,distractor,distractor,29,False,1.0,0.021258247141935388,0.01992051181744556,0.02270149831869164,-0.000399355985680405,-0.00042895936236089587,-0.0003712503885736271,-0.0066849187928803115,-0.007073962323519648,-0.0063170045006031884,392
phi2,distractor,distractor,30,False,-1.0,0.0029924232132580815,0.0027785219708267523,0.003206828540685225,0.00018704424099046357,0.00018007864757459992,0.00019400867880607135,-0.00033381358295881823,-0.0012501417982334995,0.000623031092338821,392
phi2,distractor,distractor,30,False,1.0,0.004275903409841109,0.0038918965325063586,0.0046724515910051305,0.0001884552897239218,0.00018137012209211076,0.00019568648873543253,-0.0008151223059414196,-0.0009526518737377764,-0.0006721949496236789,392
phi2,distractor,distractor,31,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392
phi2,distractor,distractor,31,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392
phi2,distractor,final,0,True,-1.0,-0.05268059944619938,-0.0768084215266364,-0.03032476829022778,0.005551936675091179,0.005049572428878473,0.0060353704861232215,-0.013613515970658283,-0.016535766067959014,-0.0107710172935408,392
phi2,distractor,final,0,True,1.0,0.04305074409562714,0.009349205116836392,0.08004926874929544,0.005673688285204829,0.005182524846524609,0.006141942252918165,-0.02342432129139803,-0.027435707701306766,-0.019521936348506387,392
phi2,distractor,final,1,False,-1.0,-0.007996556710223762,-0.03320601193272338,0.014133526719346324,-0.0007416155873512736,-0.001213766664874797,-0.0002594259320473188,0.008904476555026308,0.005222794575756098,0.012678141314156198,392
phi2,distractor,final,1,False,1.0,0.10429276252279476,0.07470936544087468,0.13838306422136268,-0.0008480986770318479,-0.0013252043602417927,-0.0003739129523841703,-0.007510827512157206,-0.011910553083938806,-0.003120141329408509,392
phi2,distractor,final,2,False,-1.0,0.3608045991586179,0.3354459834950311,0.38629222731201013,0.0007347695681513573,-0.0001746808996005934,0.0017114694629396707,-0.00024636424317651837,-0.005769419345725962,0.005394980027562094,392
phi2,distractor,final,2,False,1.0,0.16216102181648723,0.13130851394059706,0.19687480391288287,0.0010496669886063557,0.00011585677156642992,0.002027919949317464,0.00754733961455676,0.0028627026851485373,0.012163619768051873,392
phi2,distractor,final,3,False,-1.0,0.1615087669722888,0.14414170469556536,0.17791081508811638,-0.0006631272179739815,-0.0012034843162614473,-0.0001370899531306067,-0.022719116438002812,-0.02892931255759025,-0.017143460053975896,392
phi2,distractor,final,3,False,1.0,0.16724495985070054,0.13797930801401334,0.1988531269589249,-0.0005002216416962293,-0.00102989953391406,1.711577785258353e-05,-0.03147488873021132,-0.04190463519015279,-0.021746868260052742,392
phi2,distractor,final,4,False,-1.0,0.17461290408153923,0.15515162883972633,0.19372219504142293,-0.010594990788673868,-0.011824416627689283,-0.00936647982013469,0.016418825201436775,0.010069287553125498,0.02266229382988547,392
phi2,distractor,final,4,False,1.0,0.17263600047753783,0.14065681385750672,0.20873724526288556,-0.010106381104916943,-0.011284478586547228,-0.00895055836560775,0.03951240315729258,0.03440488943842803,0.04479185000163357,392
phi2,distractor,final,5,False,-1.0,0.2607199732138186,0.23607943702717218,0.2848690083440469,-0.0020507890350964604,-0.0031500537784732116,-0.0009991216416261638,-0.11249573295619213,-0.11904598886058444,-0.10570333748042178,392
phi2,distractor,final,5,False,1.0,0.14495665443186856,0.11040814403368503,0.18253482507199656,-0.0020989690508161274,-0.0031866947607118255,-0.0010526498361509682,-0.08721670893584789,-0.09470050574159947,-0.08016048775238245,392
phi2,distractor,final,6,False,-1.0,0.27845066420885983,0.24993559529586715,0.307394637866896,0.006406394802794165,0.005032486818274673,0.007792234907344895,0.0033043971678026673,-0.002441002499489557,0.0088250477905987,392
phi2,distractor,final,6,False,1.0,0.264927331282168,0.23153180954407673,0.30094531713699807,0.005898344273469886,0.004527732364985408,0.007291268329231106,0.013429127582887404,0.005163222591893203,0.02136887648478656,392
phi2,distractor,final,7,False,-1.0,0.4522648490205103,0.42065062395163944,0.48263834349963125,-0.01944874500741764,-0.020787040250641958,-0.018115293067328783,-0.033941349204705686,-0.040908224262347845,-0.02677449450200918,392
phi2,distractor,final,7,False,1.0,0.18922892395330934,0.15536224537966203,0.2272210930074964,-0.01935456237014459,-0.020665947758421604,-0.01805183662443745,-0.028161591413069745,-0.034360554348043845,-0.022540820557243976,392
phi2,distractor,final,8,False,-1.0,0.49371671919920007,0.4614528443740339,0.5260288567567357,0.0034608792285529934,0.0026006084923841516,0.004295611868099289,0.07408826529574232,0.06652485734345961,0.08153765108309635,392
phi2,distractor,final,8,False,1.0,0.0386051523442171,0.005054493522157474,0.07647403296159236,0.0033901735227935166,0.002530319106822111,0.004208637439474768,0.007900418878412571,0.0024331534395412528,0.013777988540882963,392
phi2,distractor,final,9,False,-1.0,0.7082052595761358,0.6725987624148934,0.7439013439173601,0.00629483193767314,0.004466125794819423,0.008140576858909761,-0.16782195714055276,-0.1755706498006574,-0.16029216235592253,392
phi2,distractor,final,9,False,1.0,-0.07350089841959428,-0.10924719754530458,-0.03255481379372737,0.004887177019703145,0.0031159402156362725,0.0066875298412478685,-0.24757511437344715,-0.2551707071917398,-0.23972584173387412,392
phi2,distractor,final,10,False,-1.0,0.7905919089609262,0.7575977354025354,0.8257830363147113,0.0021125321485558333,0.00042883151647995935,0.0038468079299342865,0.09391046705700101,0.08643814272621052,0.10095711974870591,392
phi2,distractor,final,10,False,1.0,0.02916672035139434,-0.008907254861325634,0.07173477155821663,0.0014550345284598215,-0.0002586468750116776,0.0032243600913456506,0.06343095805369267,0.056833480065371714,0.07009834874243963,392
phi2,distractor,final,11,False,-1.0,1.2374090248224687,1.1974306114474123,1.2778071237461908,0.0008393161150873924,-0.00120104545233201,0.002808847354382884,0.040704736093274595,0.034646959835980214,0.04630601752777488,392
phi2,distractor,final,11,False,1.0,0.16313738725623306,0.12842457032933527,0.2024823562223084,-0.0011417744111041634,-0.0031806355836440105,0.0008396188823544246,-0.02052654538835798,-0.0263109331431032,-0.014182281129214228,392
