model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,distractor,18,False,-1.0,0.23011001275510204,0.22295519770408162,0.23716517857142858,0.005002391581632653,0.004344706632653061,0.005620216836734694,-0.024546928146258504,-0.025815795068027208,-0.023297991071428572,392
llama32_3b,distractor,distractor,18,False,1.0,0.15114795918367346,0.146484375,0.15563267299107142,0.005600286989795918,0.004962531887755102,0.00625797193877551,-0.013891103316326531,-0.01506032100340136,-0.012747794430272115,392
llama32_3b,distractor,distractor,19,False,-1.0,0.22618383290816327,0.21928760762117347,0.23325892857142858,-0.0014349489795918368,-0.001992984693877551,-0.000896843112244898,0.026433620323129254,0.024832589285714284,0.028081320418792514,392
llama32_3b,distractor,distractor,19,False,1.0,0.17839205994897958,0.17302943638392856,0.18349410076530612,-0.0010363520408163266,-0.0014947385204081632,-0.0005580357142857143,0.05122634991496598,0.049459070737670065,0.05306006191539115,392
llama32_3b,distractor,distractor,20,False,-1.0,0.21863042091836735,0.21217265226403062,0.22498903858418368,-0.0026705994897959183,-0.003308354591836735,-0.0020722058354591863,-0.006164965986394559,-0.006928943452380953,-0.005407631802721089,392
llama32_3b,distractor,distractor,20,False,1.0,0.2467315051020408,0.2394172512755102,0.25418526785714285,-0.002810108418367347,-0.003408502072704082,-0.0021723533163265306,-0.00744047619047619,-0.008497090242346938,-0.006370575573979595,392
llama32_3b,distractor,distractor,21,False,-1.0,0.11338089923469388,0.11025141501913265,0.11639080436862245,-0.0040058992346938774,-0.004584363042091837,-0.0034080038265306123,0.005254836309523809,0.004477572278911565,0.00597247688137755,392
llama32_3b,distractor,distractor,21,False,1.0,0.10375478316326531,0.1005062181122449,0.10718271683673469,-0.003866390306122449,-0.004404496173469388,-0.00332828443877551,0.004570578231292517,0.003799791400935374,0.005368104272959182,392
llama32_3b,distractor,distractor,22,False,-1.0,0.09600207270408163,0.09305195711096939,0.09895218829719388,-0.0021125637755102043,-0.002650669642857143,-0.0016138193558673498,-0.004603794642857143,-0.005188403486394558,-0.0040058992346938774,392
llama32_3b,distractor,distractor,22,False,1.0,0.02626753826530612,0.024752371651785714,0.0278026347257653,-0.002032844387755102,-0.00253109056122449,-0.0015345982142857143,-0.007653061224489796,-0.008297459608843538,-0.0070285926870748295,392
