distance_bucket,role,offset_from_final,offset_from_distractor,token_pos,token_str,model_tag,aux_pair,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items,n_rows
extra_long,subject,-22,-3,1, officer,qwen25_3b,be_present,1+,2.550372023809524,2.0046875,2.968973214285714,-7.440476190476164e-05,-0.004241071428571428,0.0060267857142857146,2.5502976190476194,1,3,105
extra_long,subject,-22,-3,1, operator,qwen25_3b,be_present,1+,4.258035714285715,3.9549107142857145,4.818526785714286,0.016220238095238097,0.015401785714285715,0.01763392857142857,4.241815476190476,1,3,105
extra_long,subject,-22,-3,1, owner,qwen25_3b,be_present,1+,3.9020089285714286,3.6323214285714287,4.215401785714286,0.0002678571428571429,-0.006383928571428571,0.007991071428571427,3.9017410714285714,1,5,175
extra_long,subject,-22,-3,1, pilot,qwen25_3b,be_present,1+,3.1768973214285716,2.771205357142857,3.5825892857142856,-0.011104910714285715,-0.026674107142857142,0.0032366071428571435,3.165792410714286,1,4,140
extra_long,subject,-22,-3,1, player,qwen25_3b,be_present,1+,2.797544642857143,2.797544642857143,2.797544642857143,-0.025892857142857145,-0.025892857142857145,-0.025892857142857145,2.771651785714286,1,1,35
extra_long,subject,-22,-3,1, representative,qwen25_3b,be_present,1+,2.752455357142857,2.705357142857143,2.7995535714285715,-0.03214285714285715,-0.03616071428571429,-0.028125,2.7203125,1,2,70
extra_long,subject,-22,-3,1, researcher,qwen25_3b,be_present,1+,3.490327380952381,2.688392857142857,3.9089285714285715,-0.031101190476190473,-0.04977678571428571,-0.014955357142857144,3.4592261904761905,1,3,105
extra_long,subject,-22,-3,1, student,qwen25_3b,be_present,1+,2.86577380952381,1.971875,3.4031250000000006,-0.015550595238095238,-0.025892857142857145,-0.002455357142857143,2.8502232142857147,1,3,105
extra_long,subject,-22,-3,1, supervisor,qwen25_3b,be_present,1+,4.162276785714286,4.162276785714286,4.162276785714286,-0.025223214285714286,-0.025223214285714286,-0.025223214285714286,4.137053571428572,1,1,35
extra_long,subject,-22,-3,1, teacher,qwen25_3b,be_present,1+,1.4655133928571429,1.2751116071428572,1.673046875,0.0027343750000000007,-0.008091517857142858,0.01517857142857143,1.462779017857143,1,4,140
extra_long,subject,-22,-3,1, technician,qwen25_3b,be_present,1+,3.405059523809524,3.309151785714286,3.5638392857142858,0.007514880952380951,0.0040178571428571425,0.010491071428571428,3.397544642857143,1,3,105
extra_long,subject,-22,-3,1, visitor,qwen25_3b,be_present,1+,2.663839285714286,2.663839285714286,2.663839285714286,0.020535714285714286,0.020535714285714286,0.020535714285714286,2.6433035714285715,1,1,35
extra_long,subject,-22,-3,1, volunteer,qwen25_3b,be_present,1+,2.179464285714286,2.179464285714286,2.179464285714286,0.0,0.0,0.0,2.179464285714286,1,1,35
extra_long,subject,-22,-3,1, worker,qwen25_3b,be_present,1+,3.2714285714285714,3.2714285714285714,3.2714285714285714,0.016294642857142858,0.016294642857142858,0.016294642857142858,3.2551339285714285,1,1,35
extra_long,subject,-22,-3,1, writer,qwen25_3b,be_present,1+,3.386607142857143,3.2591964285714283,3.5035267857142856,-0.031294642857142854,-0.045535714285714284,-0.0177075892857143,3.3553125,1,5,175
long,between_subject_distractor,-13,-3,2, of,qwen25_3b,be_present,1+,3.021577380952381,2.5933035714285713,3.354910714285714,-0.023065476190476192,-0.061160714285714284,0.0046875,2.9985119047619047,6,3,105
long,between_subject_distractor,-12,-2,2, of,qwen25_3b,be_present,1+,2.8249976988217966,2.678360180412372,2.980560739598675,-0.005186855670103092,-0.01317965298232695,0.0017572372054491837,2.8198108431516937,6,97,3395
long,between_subject_distractor,-12,-2,3, the,qwen25_3b,be_present,1+,0.1132440476190476,0.05513392857142857,0.16674107142857142,0.017485119047619048,0.002455357142857143,0.04486607142857143,0.09575892857142856,6,3,105
long,between_subject_distractor,-11,-1,3, the,qwen25_3b,be_present,1+,0.11975561487481591,0.10611388530927837,0.13534989414580265,0.004639175257731958,0.002054434370397643,0.007172887518409426,0.11511643961708395,14,97,3395
