distance_bucket,role,offset_from_final,offset_from_distractor,token_pos,token_str,model_tag,aux_pair,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items,n_rows
extra_long,subject,-22,-3,1, coordinator,phi2,be_present,1+,1.9372605662192066,1.565172472307759,2.190699146639916,0.014257513066773775,0.01003542254048009,0.016437622808641004,1.923003053152433,1,3,93
extra_long,subject,-22,-3,1, customer,phi2,be_present,1+,1.4776247086063508,1.4776247086063508,1.4776247086063508,0.005094897362493699,0.005094897362493699,0.005094897362493699,1.472529811243857,1,1,31
extra_long,subject,-22,-3,1, designer,phi2,be_present,1+,1.6263567093879945,1.5169023698376072,1.735811048938382,0.00540458002398091,0.005294553695186492,0.005514606352775327,1.6209521293640137,1,2,62
extra_long,subject,-22,-3,1, developer,phi2,be_present,1+,1.8025661283923733,1.8025661283923733,1.8025661283923733,0.006237306902485509,0.006237306902485509,0.006237306902485509,1.7963288214898878,1,1,31
extra_long,subject,-22,-3,1, director,phi2,be_present,1+,2.125615550625709,1.981689460815922,2.2004813686493905,0.009815323737359816,0.007618834895472373,0.011333296375889932,2.115800226888349,1,4,124
extra_long,subject,-22,-3,1, doctor,phi2,be_present,1+,1.162827491760254,1.162827491760254,1.162827491760254,0.007144743396389869,0.007144743396389869,0.007144743396389869,1.155682748363864,1,1,31
extra_long,subject,-22,-3,1, driver,phi2,be_present,1+,2.640738933317123,2.4317424220423542,2.849735444591891,0.025543628200407953,0.023394923056325605,0.027692333344490297,2.615195305116715,1,2,62
extra_long,subject,-22,-3,1, employee,phi2,be_present,1+,2.2025688079095653,2.171743792872275,2.233393822946856,0.018378980698124055,0.018011246958086567,0.018746714438161543,2.184189827211441,1,2,62
extra_long,subject,-22,-3,1, engineer,phi2,be_present,1+,1.7853976095876383,1.7296457046078095,1.8365816031732867,0.006351661682128906,0.00574557396673387,0.007001741470829134,1.7790459479055094,1,5,155
extra_long,subject,-22,-3,1, farmer,phi2,be_present,1+,1.332005254683956,1.262558690963253,1.4656697242490706,0.009116552209341397,0.006987664007371472,0.011025213426159274,1.3228887024746145,1,3,93
